6;5;4;4;5
0.18116087190658992;0.2998543336188758;0.6996123479741151;0.24347870589882425;0.6818524876009111;0.29456443806519783
0.18426956107648884;0.627895636657635;0.7917695185297687;0.8855992962870194;0.5039030054984577;0.008616759555360454
0.05334388189588413;0.09627165026703599;0.2267103510223164;0.39055609486039367;0.7804325919228765;0.4173770105910525
0.9047018083673942;0.37490137309671734;0.8414021503383287;0.7981703499894351;0.8812913605709014;0.04601174757050641
0.6584467150508364;0.29399163266201933;0.6324388699910856;0.7341361676975245;0.6644644449569169;0.1719325492811069
0.693190819422735;0.7386829430417348;0.6657007669327201;0.9267120674332457;0.3482492002570351
0.07113449305677877;0.8915772965830806;0.9116808921017401;0.9518857623380291;0.6715845768500822
0.07533651529495611;0.9897805538086581;0.546546654509187;0.2975918972376792;0.7500708451520102
0.4359715676280719;0.4817703042291773;0.33702539207942905;0.08659825635198515;0.8347722119290628
0.8907444165648414;0.5961175939987081;0.9980986327951255;0.23057697370981833;0.14758427801046803
0.6601011716579804;0.9358997443734876;0.6144552276120331;0.7547179693217524
0.06417519095365898;0.9462858543077365;0.35808885072188;0.9909193089933959
0.4162612017437708;0.7335444968902641;0.6259171003204627;0.9107258383574363
0.5510763044889141;0.5658819114299486;0.44501906703521155;0.2662244723114382
0.6856571549561861;0.028106757467392662;0.6002756301650671;0.9865103670145834
0.2647634564111976;0.2175089328447083;0.32408908484109267;0.4704749873647648
0.484562997797925;0.20506203466189465;0.21139857762040237;0.3785662994381661
0.6210186487200178;0.09818897170440732;0.5422214284058403;0.44278503116951295
0.4858041948309062;0.7910246184557382;0.7553824821480893;0.7930781240684852
0.0008590686161914496;0.7804648348063239;0.747336244522532;0.7971686932842295
0.014361631418338683;0.8201706996930128;0.23657855043300335;0.732191375976467
0.17300406188827688;0.7451128070421822;0.45251912327573474;0.9569643471010014;0.5684278368543653
